pbcode	pname	pinfo	pcost	pprice	pimg	pagelimit	category	class
3030194	동서)후룻바이트파인젤리	동서)후룻바이트파인젤리	560	800	http://cdn2.bgfretail.com/bgfbrand/files/product/EE0C4CEEF8EB40E990B1035A1F96CA4C.jpg	y	과자류	껌/초콜릿/캔디
3030195	동서)후룻바이트망고젤리	동서)후룻바이트망고젤리	560	800	http://cdn2.bgfretail.com/bgfbrand/files/product/D8AB4530A0DD4A0BBE279A75413C6557.jpg	y	과자류	껌/초콜릿/캔디
3030196	롯데)허쉬쿠앤크초콜릿	세계적으로 유명한 허쉬사의 화이트 판초콜릿. 고급스럽고 부드러운 맛의 화이트 초콜릿에 바삭한 쿠키가 사이사이 박혀있어 달콤함을 더하고, 바삭한 식감을 제공함	1050	1500	http://bgf-cu.xcache.kinxcdn.com/product/0003400023934.jpg	y	과자류	껌/초콜릿/캔디
3030197	오리온)센스민트자몽껌	자몽의 깔끔한 뒷맛으로 상쾌한 자몽향 껌	350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/4EDB1D1E189D4302A7A7E55293214D57.jpg	y	과자류	껌/초콜릿/캔디
3030198	롯데)왓따밀키소다풍선껌	밀키소다맛 풍선껌 	350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/9D23B9D53AED42B4811C834083C1D906.jpg	y	과자류	껌/초콜릿/캔디
3030199	롯데)가나초코바아몬드	"① 국내 대표 초콜릿 브랜드 가나의 초코바 신상품
② 진한 초콜릿과 쫀득한 카라멜, 고소한 아몬드가 어우러진 뛰어난 맛
③ 국내에서 직접 로스팅한 카카오원두가 33%, 고소한 아몬드 19% 함유"	700	1000	http://bgf-cu.xcache.kinxcdn.com/product/8801062278053.jpg	y	과자류	껌/초콜릿/캔디
3030200	오리온)펌프껌애플민트	오리온)펌프껌애플민트	3500	5000	http://cdn2.bgfretail.com/bgfbrand/files/product/E878FC3A12794B37A69A08E2A6D6EB87.jpg	y	과자류	껌/초콜릿/캔디
3030201	롯데)허쉬아몬드초콜릿	"몸에 좋은 아몬드와 허쉬 밀크초콜릿의 만남 통아몬드의 고소함과 영양이 고스란히 부드러운 밀크초콜릿 중간중간에 박혀있어
씹히는 식감이 좋음"	1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/ADAFDB4294BC4EEFABF4EFA7BFC12077.jpg	y	과자류	껌/초콜릿/캔디
3030202	대영)신껌	"국내유일 강력한 '신맛'컨셉의 껌 
"	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/26AB9284867F4AEC94DAB268A854C331.jpg	y	과자류	껌/초콜릿/캔디
3030203	마즈)도브헤이즐넛초콜릿	초코릿의 맛이 풍부하며 헤이즐럿 건과류가 함유되어 있는 유지방과 코코아 매스가 풍부한 쵸코렛	1050	1500	http://bgf-cu.xcache.kinxcdn.com/product/6294001812210.jpg	y	과자류	껌/초콜릿/캔디
3030204	롯데)자일리톨용기껌	"자일리톨용기껌의 휴대성을 강화한 상품.
"	1400	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/FED87E93AACB497A8C4513028F5CF654.jpg	y	과자류	껌/초콜릿/캔디
3030205	오리온)와우요구르트풍선껌	"풍선껌 대표상품 와우 브랜드 요구르트맛! 
"	350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/6520849FC5DF4863AE1BA131E3B18026.jpg	y	과자류	껌/초콜릿/캔디
3030206	하리보골드바렌100g	"전세계 젤리 매출 1위 브랜드 하리보 젤리 출시 ~! 
"	1050	1500	http://bgf-cu.xcache.kinxcdn.com/product/4001686301555.jpg	y	과자류	껌/초콜릿/캔디
3030207	롯데)팜로드딸기젤리	딸기과즙이 30%함유된 진한 과일맛을 느낄수 있는 쫀득한 젤리 	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/59F006229B4146D690CEE0238CB74884.jpg	y	과자류	껌/초콜릿/캔디
3030208	롯데)팜로드블루베리젤리 	블루베리 과즙이 20%함유된 진한 과일맛을 느낄수 있는 쫀득한 젤리 	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/B53251B033ED4F86B5E8D430158AC684.jpg	y	과자류	껌/초콜릿/캔디
3030209	롯데)가나블랙초콜릿	롯데)가나블랙초콜릿	1400	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/408FA0BFF392446084BBCBAE227DE753.jpg	y	과자류	껌/초콜릿/캔디
3030210	롯데)가나밀크초콜릿		1400	2000	http://bgf-cu.xcache.kinxcdn.com/product/8801062636846.jpg	y	과자류	껌/초콜릿/캔디
3030211	롯데)가나마일드초콜릿70g		1400	2000	http://bgf-cu.xcache.kinxcdn.com/product/8801062636822.jpg	y	과자류	껌/초콜릿/캔디
3030212	동서)홀스체리맛	동서)홀스체리맛	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/01793CF6CF3C4E12AD502AB82DB2639E.jpg	y	과자류	껌/초콜릿/캔디
3030213	동서)홀스레몬맛	동서)홀스체리맛	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/47E3243B328D4A9FBC5DAAE33919E28E.jpg	y	과자류	껌/초콜릿/캔디
3030214	오리온)자일리톨피치껌	상큼하고 달콤한 복숭아향을 사용한 자일리톨	1750	2500	http://cdn2.bgfretail.com/bgfbrand/files/product/E7971D114162474D99F1ABCE63D474E0.jpg	y	과자류	껌/초콜릿/캔디
3030215	롯데)가나초코바미니	"롯데제과 인기초코바인 가나초코바의 미니상품
"	210	300	http://cdn2.bgfretail.com/bgfbrand/files/product/DE766A2E37A844459C488A8B165CF034.jpg	y	과자류	껌/초콜릿/캔디
3030216	매크로)팥캬라멜	일본 히트상품인 모리가나사의 팥캬라멜	1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/7264B402D0FA44A8BEC9E493A269FA60.jpg	y	과자류	껌/초콜릿/캔디
3030217	동서)토블론밀크초콜릿50	동서)토블론밀크초콜릿50	1400	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/91039E983DD44B8CB652E1C13CBBA1DA.jpg	y	과자류	껌/초콜릿/캔디
3030218	동서)토블론화이트초콜릿50	동서)토블론화이트초콜릿50	1400	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/95E99F1EC4B040B1A66123C4A177A3BB.jpg	y	과자류	껌/초콜릿/캔디
3030219	마즈)밀키웨이트윈초코바	밀크맛이 진한 초코바로 글로벌 히트 초코바~! 	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/CE13D9E8202B4AE7AB4E66F2B531CFF0.jpg	y	과자류	껌/초콜릿/캔디
3030220	롯데)핸디카페다크로스트	"국내 최초 커피농축액이 들어있는 초콜릿~
"	1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/1099246D4D424D2C90D2751EFF4BB560.jpg	y	과자류	껌/초콜릿/캔디
3030221	마즈)스니커즈픽앤믹스		350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/F9513F6FDFAF45078D2A0D05261A2776.jpg	y	과자류	껌/초콜릿/캔디
3030222	크라운)미니쉘딸기요거트		840	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/4035F43C920644AFA9DD1DD1D103A644.jpg	y	과자류	껌/초콜릿/캔디
3030223	크라운)미니쉘아몬드리치		840	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/5DE23F1120CE46919864C2FBC060DAC9.jpg	y	과자류	껌/초콜릿/캔디
3030224	크라운)미니쉘밀크시리얼		840	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/7891B79363A648CB90F1C64D6070A2D2.jpg	y	과자류	껌/초콜릿/캔디
3030225	해태)은단껌	"입속 상쾌함의 청신호
오랜시간 변함없이 사랑받는 해태은단껌"	350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/1798B6BD6E764483A87D8E036ECC8BD2.jpg	y	과자류	껌/초콜릿/캔디
3030226	해태)아카시아껌	"아카시아 향이 입안 가득
연인을 위한 입안의 친구 향기껌의 대명사"	350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/F65CDD52AAF948BEA659872662EBBFF4.jpg	y	과자류	껌/초콜릿/캔디
3030227	롯데)후라보노오리지널	일반껌 브랜드 매출 상위권인 후라보노껌의 리뉴얼 상품	700	1000	http://bgf-cu.xcache.kinxcdn.com/product/8801062323159.jpg	y	과자류	껌/초콜릿/캔디
3030228	롯데)후라보노레이디	일반껌 브랜드 매출 상위권인 후라보노껌의 리뉴얼 상품	700	1000	http://bgf-cu.xcache.kinxcdn.com/product/8801062323173.jpg	y	과자류	껌/초콜릿/캔디
3030229	롯데)핸디카페마일드로스트	국내 최초 커피농축액이 들어있는 초콜릿	1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/CD148A10961B44A98A26245F19C6F0B6.jpg	y	과자류	껌/초콜릿/캔디
3030230	마즈)트윅스쿠키4바	글로벌 히트 초코바 상품 트윅스의 대규격 상품	1190	1700	http://cdn2.bgfretail.com/bgfbrand/files/product/3E85469E496448049451F123AF7B60A4.jpg	y	과자류	껌/초콜릿/캔디
3030231	초코텍)캐스카페쁘띠	영국의 잡화브랜드인'캐스키드슨'과의 콜라보 초콜렛상품	840	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/381725EEDA8A4A3CA546B0F750737186.jpg	y	과자류	껌/초콜릿/캔디
3030232	하리보해피콜라100g	젤리 매출1위 브랜드 '하리보'의 콜라맛 젤리	1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/32160E3182184A2080C0E71160AF3E00.jpg	y	과자류	껌/초콜릿/캔디
3030233	롯데)니코컷16g	한방 소재 함유 금연보조기능 껌	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/E84BFA8332A8413FAD0F6B9467D51C00.jpg	y	과자류	껌/초콜릿/캔디
3030234	오리온)닥터유민티피치	민트와 목건강에 좋은 도라지 성분이 들어있는 상품	1400	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/232B96F95385440C9E4D004CEEBC4050.jpg	y	과자류	껌/초콜릿/캔디
3030235	롯데)허쉬너겟쿠키초콜릿		840	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/76594A8C70D9478ABC7FF5E2B6F4EB36.jpg	y	과자류	껌/초콜릿/캔디
3030236	오리온)마켓오클래식미니		1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/5397FF3221D646758757C6944EE03392.jpg	y	과자류	껌/초콜릿/캔디
3030237	롯데)애니타임봉지캔디	롯데)애니타임봉지캔디	1400	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/D15778BFCAC04838953A168D7F63B4A4.jpg	y	과자류	껌/초콜릿/캔디
3030238	오리온)마이구미포도젤리		490	700	http://cdn2.bgfretail.com/bgfbrand/files/product/24B2EE48CD77403DA0D2D20943781614.jpg	y	과자류	껌/초콜릿/캔디
3030239	오리온)왕꿈틀이젤리		490	700	http://cdn2.bgfretail.com/bgfbrand/files/product/54163393EB724BD789C6BD3E25B915F3.jpg	y	과자류	껌/초콜릿/캔디
3030240	오리온)비틀즈캔디		490	700	http://cdn2.bgfretail.com/bgfbrand/files/product/431B7DBD2ED94AE7AC24E90700384B1F.jpg	y	과자류	껌/초콜릿/캔디
3030241	마즈)트윅스쿠키		700	1000	http://bgf-cu.xcache.kinxcdn.com/product/0000093682350.jpg	y	과자류	껌/초콜릿/캔디
3030242	마즈)스니커즈땅콩		840	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/145D3EC2E051476A896A5F53C9F34255.jpg	y	과자류	껌/초콜릿/캔디
3030243	롯데)크런치더블크런치바		700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/6EC619E9F4BB41BC81B8A734DE510236.jpg	y	과자류	껌/초콜릿/캔디
3030244	롯데)크런키더블크런치바	바삭한 식감과 더불어 땅콩크림의 고소함이 어우러진 크런키의 바초콜릿 상품	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/691637A386EB4DB9831CD008508DE2B1.jpg	y	과자류	껌/초콜릿/캔디
3030245	롯데)왓따딸바쉐이크풍선껌	롯데)왓따딸바쉐이크풍선껌	350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/925CEDDBD0F345D09EB888425F5EE65E.jpg	y	과자류	껌/초콜릿/캔디
3030246	롯데)젤링젤링스마일베어		490	700	http://cdn2.bgfretail.com/bgfbrand/files/product/00382A61F0BE41B2952CB325AE81DB65.jpg	y	과자류	껌/초콜릿/캔디
3030247	롯데)빅크런키초콜릿		1680	2400	http://cdn2.bgfretail.com/bgfbrand/files/product/0A5E1F2E753E412D9C02C117A86324A9.jpg	y	과자류	껌/초콜릿/캔디
3030248	오리온)밀크캬라멜		560	800	http://cdn2.bgfretail.com/bgfbrand/files/product/CD6E8306D69146C8AB7DE56552BFC2EF.jpg	y	과자류	껌/초콜릿/캔디
3030249	크라운)새콤달콤딸기		350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/CD5B2208740148D1ADC0F97CE0D89A28.jpg	y	과자류	껌/초콜릿/캔디
3030250	크라운)새콤달콤포도		350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/D98B2038B55F4593B487CCFEBBF7799A.jpg	y	과자류	껌/초콜릿/캔디
3030251	데코)카카오프렌즈초콜릿	국내 최대 SNS카카오톡 캐릭터와 롤리팝 초콜릿 접목 상품	1400	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/613CA4B77D4C4183B4D33E4356C20845.jpg	y	과자류	껌/초콜릿/캔디
3030252	해광)애정결핍캔디	어린이 및 청소년 타겟의 트위스터 형태의 과일맛 캔디	490	700	http://cdn2.bgfretail.com/bgfbrand/files/product/C9F2D8510FDD4E959541F9BA48F5DF3D.jpg	y	과자류	껌/초콜릿/캔디
3030253	매일)킨더초콜릿조이보이	세계 최초 알모양 초콜릿에 재미있는 토이가 들어있는 상품	1190	1700	http://cdn2.bgfretail.com/bgfbrand/files/product/A0E66108B6E344F2BE0090BBC1704E85.jpg	y	과자류	껌/초콜릿/캔디
3030254	매일)킨더초콜릿조이걸	세계 최초 알모양 초콜릿에 재미있는 토이가 들어있는 상품	1190	1700	http://cdn2.bgfretail.com/bgfbrand/files/product/E12C5CCC9C4A479F9FCC45A7341FD4D5.jpg	y	과자류	껌/초콜릿/캔디
3030255	하리보프루티부시100g	하리보 브랜드의 과일젤리,마시멜로우의 달콤한 조합	1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/D0041CA3394D48BFB6B563A532D0DC6B.jpg	y	과자류	껌/초콜릿/캔디
3030256	농심)멘토스스트로베리	클래식,사우어,바닐라 맛을 한번에 즐길수 있는 멘토스	490	700	http://cdn2.bgfretail.com/bgfbrand/files/product/255F3E70FED64A5191C72C66052F2C21.jpg	y	과자류	껌/초콜릿/캔디
3030257	매일)킨더초콜릿씨리얼		560	800	http://cdn2.bgfretail.com/bgfbrand/files/product/D3FFE417A53346868CCB423A510BA056.jpg	y	과자류	껌/초콜릿/캔디
3030258	롯데)ID라임껌		840	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/F99E5507BEB24BEE876FF515EFD4DCDB.jpg	y	과자류	껌/초콜릿/캔디
3030259	롯데)ID망고껌		840	1200	http://cdn2.bgfretail.com/bgfbrand/files/product/576CC2CBCE8E45E3A606934CC9887C88.jpg	y	과자류	껌/초콜릿/캔디
3030260	롯데)왓따짱셔요껌	풍선껌 왓따의 강한 신맛이 가득한 상품	350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/7C1C64E3E3C3469396997EC86185044E.jpg	y	과자류	껌/초콜릿/캔디
3030261	일신)베베토스파게티젤리	수입젤리 중 실속가격의 터키 베베토 젤리상품	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/62910DF2AAAA4EAB899A21437D2B4B4C.jpg	y	과자류	껌/초콜릿/캔디
3030262	캐스카페씬얼그레이1입		420	600	http://cdn2.bgfretail.com/bgfbrand/files/product/03AE939703074E94BBDB7BF26F43E2FB.jpg	y	과자류	껌/초콜릿/캔디
3030263	캐스카페씬다즐링1입		420	600	http://cdn2.bgfretail.com/bgfbrand/files/product/05418591F77B495C8EC8F5F0EC8E651F.jpg	y	과자류	껌/초콜릿/캔디
3030264	캐스카페스위트키스16		420	600	http://cdn2.bgfretail.com/bgfbrand/files/product/80905E59CFC24F8AB41090504886AA38.jpg	y	과자류	껌/초콜릿/캔디
3030265	캐스카페스위트키스18		420	600	http://cdn2.bgfretail.com/bgfbrand/files/product/76A5209F215049BCA44DA5DE9D195323.jpg	y	과자류	껌/초콜릿/캔디
3030266	로얄)딸기크런치초콜릿		1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/A92B5DE0C1704AC4B7531B9D99371D66.jpg	y	과자류	껌/초콜릿/캔디
3030267	로얄)녹차크런치초콜릿		1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/C94302E039DA41EC8279A493C039AB36.jpg	y	과자류	껌/초콜릿/캔디
3030268	롯데)갸또솔티카라멜144g	단맛에 대한 이슈와 함께 기존과 다른 단맛인 카라멜맛 케익 상품	2520	3600	http://cdn2.bgfretail.com/bgfbrand/files/product/BE3D917C2250479ABF0B48897AB7C068.jpg	y	과자류	껌/초콜릿/캔디
3030269	로얄)크런치초콜릿녹차	바삭한 크런치초콜릿에 녹차맛을 적용한 달콤한 상품	1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/3D5A792413424610A383BD7D847006E9.jpg	y	과자류	껌/초콜릿/캔디
3030270	롯데)허니땅콩크런치캔디	바삭바삭 꺠물어 먹기 편한 납작 원통형 캔디에 아카시아벌꿀이 함유되어 더욱 달콤한 상품	1400	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/5682E9124B28499AB41E4D10BBB0C9FA.jpg	y	과자류	껌/초콜릿/캔디
3030271	롯데)빅롤리팝마블캔디	빅롤리팝 캔디에 마블 히어로가 씌워진 캔디상품	560	800	http://cdn2.bgfretail.com/bgfbrand/files/product/71D007203C5640E6BBA6C12F2AE0482D.jpg	y	과자류	껌/초콜릿/캔디
3030272	해태)아이스쿨용기껌	청정얼음을 형상화한 차별화된 사각블럭 모양 용기껌	3500	5000	http://cdn2.bgfretail.com/bgfbrand/files/product/9FBD90DC9D704DF49A9DA13641611467.jpg	y	과자류	껌/초콜릿/캔디
3030273	해태)아이스쿨용기껌자몽	청정얼음을 형상화한 차별화된 사각블럭 모양 용기껌	3500	5000	http://cdn2.bgfretail.com/bgfbrand/files/product/289EB44EE2554D7DB4DACF3976A2E7BC.jpg	y	과자류	껌/초콜릿/캔디
3030274	매일)킨더초콜릿4입		980	1400	http://cdn2.bgfretail.com/bgfbrand/files/product/98D0C298741C469D9D98D158A0337A96.jpg	y	과자류	껌/초콜릿/캔디
3030275	해태)캔디키친	6가지 과일,야채로 즐기는 캔디(토마토&자몽,브로콜리&키위,당근&사과)	1400	2000	http://cdn2.bgfretail.com/bgfbrand/files/product/591985BAEC994FC5A50258D9B32BD2DB.jpg	y	과자류	껌/초콜릿/캔디
3030276	롯데)블루베리요거트볼	새콤한 블루베리와 그릭요거트초콜릿의 담백한 만남	1750	2500	http://cdn2.bgfretail.com/bgfbrand/files/product/4645A754861C4D41B38502C5F490B810.jpg	y	과자류	껌/초콜릿/캔디
3030277	롯데)크랜베리초코볼	새콤한 크랜베리와 달콤한 밀크초콜릿의 조화로운 상품	1750	2500	http://cdn2.bgfretail.com/bgfbrand/files/product/C35CF0240A2F4B3980FF1E4671EF75D6.jpg	y	과자류	껌/초콜릿/캔디
3030278	하리보스타믹스100g	하리보젤리의 인기상품이 총 집합되어 있는 모듬젤리 상품	1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/9BB8EDFED9104E3F9564D3E5BD5A920D.jpg	y	과자류	껌/초콜릿/캔디
3030279	동서)홀스라즈베리스파크	캔디 중앙에 라즈베리 시럽이 함유되어 라즈베리의 향과 맛이 강함	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/C3EA8CE99D2740678290AC4221FFB200.jpg	y	과자류	껌/초콜릿/캔디
3030280	동서)홀스블루베리	여성선호 블루베리의 향과 맛이 휘산작용을 일으키며 청량감 강한 상품	700	1000	http://cdn2.bgfretail.com/bgfbrand/files/product/2D891F638DE447AEA28580135A72349B.jpg	y	과자류	껌/초콜릿/캔디
3030281	오리온)미스후라보노껌		350	500	http://cdn2.bgfretail.com/bgfbrand/files/product/B13DBFBB31B041F190DEC1558ABB5583.jpg	y	과자류	껌/초콜릿/캔디
3030282	롯데)허쉬쿠앤크초콜릿		1050	1500	http://cdn2.bgfretail.com/bgfbrand/files/product/D2B329458473450A95D82CD26E4CFEEB.jpg	y	과자류	껌/초콜릿/캔디
